GO_planfase;treinnr;drp;act;plantijd
SD;44788;Brdvno;D;2025-01-16 05:45:00
SD;44788;Zvg;D;2025-01-22 05:39:00
SD;44788;Zvo;D;2025-01-22 05:40:00
SD;44788;Zvbtwa;D;2025-01-22 05:41:00
SD;44788;Brdvno;D;2025-01-22 05:45:00
SD;44788;Brdvno;D;2025-01-31 14:59:00
SD;44788;Zvbtwa;D;2025-01-31 15:04:00
SD;44788;Zvo;D;2025-01-31 15:05:00
SD;44788;Zvg;D;2025-01-31 15:06:00
SD;44788;Zvg;D;2025-04-03 03:09:00
SD;44788;Zvo;D;2025-04-03 03:10:00
SD;44788;Zvbtwa;D;2025-04-03 03:11:00
SD;44788;Brdvno;D;2025-04-03 03:15:00
SD;44788;Zvg;D;2025-04-06 19:09:00
SD;44788;Zvo;D;2025-04-06 19:10:00
SD;44788;Zvbtwa;D;2025-04-06 19:11:00
SD;44788;Brdvno;D;2025-04-06 19:15:00
SD;44788;Zvg;D;2025-04-10 17:59:00
SD;44788;Zvo;D;2025-04-10 18:00:00
SD;44788;Zvbtwa;D;2025-04-10 18:01:00
SD;44788;Brdvno;D;2025-04-10 18:05:00
SD;44789;Brdvno;D;2025-01-20 10:59:00
SD;44789;Zvbtwa;D;2025-01-20 11:04:00
SD;44789;Zvo;D;2025-01-20 11:05:00
SD;44789;Zvg;D;2025-01-20 11:06:00
SD;44790;Zvg;D;2025-01-17 05:29:00
SD;44790;Zvo;D;2025-01-17 05:30:00
SD;44790;Zvbtwa;D;2025-01-17 05:31:00
SD;44790;Brdvno;D;2025-01-17 05:35:00
SD;44790;Zvg;D;2025-02-08 18:39:00
SD;44790;Zvo;D;2025-02-08 18:40:00
SD;44790;Zvbtwa;D;2025-02-08 18:41:00
SD;44790;Brdvno;D;2025-02-08 18:45:00
SD;44790;Zvg;D;2025-02-13 07:49:00
SD;44790;Zvo;D;2025-02-13 07:50:00
SD;44790;Zvbtwa;D;2025-02-13 07:51:00
SD;44790;Brdvno;D;2025-02-13 07:55:00
SD;44790;Zvg;D;2025-02-14 19:28:00
SD;44790;Zvo;D;2025-02-14 19:29:00
SD;44790;Zvbtwa;D;2025-02-14 19:30:00
SD;44790;Brdvno;D;2025-02-14 19:34:00
SD;44790;Zvg;D;2025-04-29 05:59:00
SD;44790;Zvo;D;2025-04-29 06:00:00
SD;44790;Zvbtwa;D;2025-04-29 06:01:00
SD;44790;Brdvno;D;2025-04-29 06:05:00
SD;44791;Brdvno;D;2025-01-02 00:19:00
SD;44791;Zvbtwa;D;2025-01-02 00:24:00
SD;44791;Zvo;D;2025-01-02 00:25:00
SD;44791;Zvg;D;2025-01-02 00:26:00
SD;44791;Brdvno;D;2025-01-03 14:58:00
SD;44791;Zvbtwa;D;2025-01-03 15:02:00
SD;44791;Zvo;D;2025-01-03 15:03:00
SD;44791;Zvg;D;2025-01-03 15:04:00
SD;44791;Brdvno;D;2025-01-20 10:39:00
SD;44791;Zvbtwa;D;2025-01-20 10:44:00
SD;44791;Zvo;D;2025-01-20 10:45:00
SD;44791;Zvg;D;2025-01-20 10:46:00
SD;44791;Brdvno;D;2025-01-29 23:39:00
SD;44791;Zvbtwa;D;2025-01-29 23:43:00
SD;44791;Zvo;D;2025-01-29 23:44:00
SD;44791;Zvg;D;2025-01-29 23:45:00
SD;44791;Brdvno;D;2025-02-16 19:09:00
SD;44791;Zvbtwa;D;2025-02-16 19:14:00
SD;44791;Zvo;D;2025-02-16 19:15:00
SD;44791;Zvg;D;2025-02-16 19:16:00
SD;44791;Brdvno;D;2025-03-27 10:39:00
SD;44791;Zvbtwa;D;2025-03-27 10:43:00
SD;44791;Zvo;D;2025-03-27 10:45:00
SD;44791;Zvg;D;2025-03-27 10:46:00
SD;44792;Zvg;D;2025-01-27 03:39:00
SD;44792;Zvo;D;2025-01-27 03:40:00
SD;44792;Zvbtwa;D;2025-01-27 03:41:00
SD;44792;Brdvno;D;2025-01-27 03:45:00
SD;44792;Zvg;D;2025-02-06 22:29:00
SD;44792;Zvo;D;2025-02-06 22:30:00
SD;44792;Zvbtwa;D;2025-02-06 22:31:00
SD;44792;Brdvno;D;2025-02-06 22:35:00
SD;44792;Zvg;D;2025-02-10 17:30:00
SD;44792;Zvbtwa;D;2025-02-10 17:32:00
SD;44792;Brdvno;D;2025-02-10 17:36:00
SD;44792;Zvg;D;2025-02-12 20:09:00
SD;44792;Zvo;D;2025-02-12 20:10:00
SD;44792;Zvbtwa;D;2025-02-12 20:11:00
SD;44792;Brdvno;D;2025-02-12 20:15:00
SD;44793;Brdvno;D;2025-02-04 20:19:00
SD;44793;Zvbtwa;D;2025-02-04 20:24:00
SD;44793;Zvo;D;2025-02-04 20:25:00
SD;44793;Zvg;D;2025-02-04 20:26:00
SD;44793;Brdvno;D;2025-04-05 13:59:00
SD;44793;Zvbtwa;D;2025-04-05 14:04:00
SD;44793;Zvo;D;2025-04-05 14:05:00
SD;44793;Zvg;D;2025-04-05 14:06:00
SD;44793;Brdvno;D;2025-04-09 09:58:00
SD;44793;Zvbtwa;D;2025-04-09 10:03:00
SD;44793;Zvo;D;2025-04-09 10:05:00
SD;44793;Zvg;D;2025-04-09 10:06:00
SD;44793;Brdvno;D;2025-04-11 12:30:00
SD;44793;Zvbtwa;D;2025-04-11 12:34:00
SD;44793;Zvo;D;2025-04-11 12:35:00
SD;44793;Zvg;D;2025-04-11 12:36:00
SD;44794;Zvg;D;2025-02-11 01:36:00
SD;44794;Zvo;D;2025-02-11 01:37:00
SD;44794;Zvbtwa;D;2025-02-11 01:38:00
SD;44794;Brdvno;D;2025-02-11 01:42:00
SD;44794;Zvg;D;2025-03-06 12:39:00
SD;44794;Zvo;D;2025-03-06 12:40:00
SD;44794;Zvbtwa;D;2025-03-06 12:41:00
SD;44794;Brdvno;D;2025-03-06 12:45:00
SD;44795;Brdvno;D;2025-01-04 01:09:00
SD;44795;Zvbtwa;D;2025-01-04 01:13:00
SD;44795;Zvo;D;2025-01-04 01:14:00
SD;44795;Zvg;D;2025-01-04 01:15:00
SD;44796;Zvg;D;2025-04-04 10:48:00
SD;44796;Zvo;D;2025-04-04 10:49:00
SD;44796;Zvbtwa;D;2025-04-04 10:50:00
SD;44796;Brdvno;D;2025-04-04 10:55:00
SD;44797;Brdvno;D;2025-04-03 19:58:00
SD;44797;Zvbtwa;D;2025-04-03 20:03:00
SD;44797;Zvo;D;2025-04-03 20:04:00
SD;44797;Zvg;D;2025-04-03 20:05:00
SD;44797;Brdvno;D;2025-04-05 13:31:00
SD;44797;Zvbtwa;D;2025-04-05 13:36:00
SD;44797;Zvo;D;2025-04-05 13:37:00
SD;44797;Zvg;D;2025-04-05 13:38:00
SD;44798;Zvg;D;2025-01-24 13:19:00
SD;44798;Zvo;D;2025-01-24 13:20:00
SD;44798;Zvbtwa;D;2025-01-24 13:21:00
SD;44798;Brdvno;D;2025-01-24 13:25:00
SD;44798;Zvg;D;2025-02-10 19:19:00
SD;44798;Zvo;D;2025-02-10 19:20:00
SD;44798;Zvbtwa;D;2025-02-10 19:21:00
SD;44798;Brdvno;D;2025-02-10 19:25:00
SD;44799;Brdvno;D;2025-01-11 21:40:00
SD;44799;Zvbtwa;D;2025-01-11 21:44:00
SD;44799;Zvg;D;2025-01-11 21:46:00
SD;44799;Brdvno;D;2025-01-27 18:39:00
SD;44799;Zvbtwa;D;2025-01-27 18:44:00
SD;44799;Zvo;D;2025-01-27 18:45:00
SD;44799;Zvg;D;2025-01-27 18:46:00
SD;44799;Brdvno;D;2025-01-31 12:08:00
SD;44799;Zvbtwa;D;2025-01-31 12:13:00
SD;44799;Zvo;D;2025-01-31 12:14:00
SD;44799;Zvg;D;2025-01-31 12:15:00
SD;44799;Brdvno;D;2025-02-13 14:19:00
SD;44799;Zvbtwa;D;2025-02-13 14:24:00
SD;44799;Zvo;D;2025-02-13 14:25:00
SD;44799;Zvg;D;2025-02-13 14:26:00
SD;44799;Brdvno;D;2025-03-07 08:07:00
SD;44799;Zvbtwa;D;2025-03-07 08:11:00
SD;44799;Zvg;D;2025-03-07 08:14:00
SD;44966;Zvg;D;2025-01-24 23:00:00
SD;44966;Zvo;D;2025-01-24 23:01:00
SD;44966;Zvbtwa;D;2025-01-24 23:02:00
SD;44966;Brdvno;D;2025-01-24 23:06:00
SD;44966;Zvg;D;2025-02-07 19:09:00
SD;44966;Zvo;D;2025-02-07 19:10:00
SD;44966;Zvbtwa;D;2025-02-07 19:11:00
SD;44966;Brdvno;D;2025-02-07 19:15:00
SD;44966;Zvg;D;2025-02-12 18:09:00
SD;44966;Zvo;D;2025-02-12 18:10:00
SD;44966;Zvbtwa;D;2025-02-12 18:11:00
SD;44966;Brdvno;D;2025-02-12 18:15:00
SD;44966;Zvg;D;2025-02-16 09:39:00
SD;44966;Zvo;D;2025-02-16 09:40:00
SD;44966;Zvbtwa;D;2025-02-16 09:41:00
SD;44966;Brdvno;D;2025-02-16 09:45:00
SD;44966;Zvg;D;2025-02-20 20:59:00
SD;44966;Zvo;D;2025-02-20 21:00:00
SD;44966;Zvbtwa;D;2025-02-20 21:01:00
SD;44966;Brdvno;D;2025-02-20 21:05:00
SD;44966;Zvg;D;2025-03-13 01:59:00
SD;44966;Zvo;D;2025-03-13 02:00:00
SD;44966;Zvbtwa;D;2025-03-13 02:01:00
SD;44966;Brdvno;D;2025-03-13 02:05:00
SD;44966;Zvg;D;2025-03-29 15:48:00
SD;44966;Zvo;D;2025-03-29 15:49:00
SD;44966;Zvbtwa;D;2025-03-29 15:50:00
SD;44966;Brdvno;D;2025-03-29 15:54:00
SD;44967;Brdvno;D;2025-01-22 10:59:00
SD;44967;Zvbtwa;D;2025-01-22 11:04:00
SD;44967;Zvo;D;2025-01-22 11:05:00
SD;44967;Zvg;D;2025-01-22 11:06:00
SD;44967;Brdvno;D;2025-02-01 09:00:00
SD;44967;Zvbtwa;D;2025-02-01 09:04:00
SD;44967;Zvo;D;2025-02-01 09:05:00
SD;44967;Zvg;D;2025-02-01 09:06:00
SD;44967;Brdvno;D;2025-03-07 12:29:00
SD;44967;Zvbtwa;D;2025-03-07 12:34:00
SD;44967;Zvo;D;2025-03-07 12:35:00
SD;44967;Zvg;D;2025-03-07 12:36:00
SD;44967;Brdvno;D;2025-03-09 09:43:00
SD;44967;Zvbtwa;D;2025-03-09 09:48:00
SD;44967;Zvo;D;2025-03-09 09:49:00
SD;44967;Zvg;D;2025-03-09 09:50:00
SD;44967;Ah;A;2025-03-15 13:06:00
SD;44967;Ah;V;2025-03-15 13:16:00
SD;44967;Ahp;D;2025-03-15 13:18:00
SD;44967;Va;D;2025-03-15 13:19:00
SD;44967;Brdvno;D;2025-03-22 12:39:00
SD;44967;Zvbtwa;D;2025-03-22 12:44:00
SD;44967;Zvo;D;2025-03-22 12:45:00
SD;44967;Zvg;D;2025-03-22 12:46:00
SD;44967;Brdvno;D;2025-03-23 22:31:00
SD;44967;Zvbtwa;D;2025-03-23 22:36:00
SD;44967;Zvo;D;2025-03-23 22:37:00
SD;44967;Zvg;D;2025-03-23 22:38:00
SD;44967;Brdvno;D;2025-03-27 19:35:00
SD;44967;Zvbtwa;D;2025-03-27 19:39:00
SD;44967;Zvo;D;2025-03-27 19:40:00
SD;44967;Zvg;D;2025-03-27 19:41:00
SD;44967;Brdvno;D;2025-03-28 10:59:00
SD;44967;Zvbtwa;D;2025-03-28 11:03:00
SD;44967;Zvo;D;2025-03-28 11:05:00
SD;44967;Zvg;D;2025-03-28 11:06:00
SD;44967;Brdvno;D;2025-03-30 09:59:00
SD;44967;Zvbtwa;D;2025-03-30 10:03:00
SD;44967;Zvo;D;2025-03-30 10:04:00
SD;44967;Zvg;D;2025-03-30 10:05:00
SD;44967;Ah;D;2025-04-05 09:16:00
SD;44967;Ahp;D;2025-04-05 09:17:00
SD;44967;Va;D;2025-04-05 09:18:00
SD;44967;Ah;D;2025-04-18 10:16:00
SD;44967;Ahp;D;2025-04-18 10:17:00
SD;44967;Va;D;2025-04-18 10:17:00
SD;44968;Zvg;D;2025-01-24 10:09:00
SD;44968;Zvo;D;2025-01-24 10:10:00
SD;44968;Zvbtwa;D;2025-01-24 10:11:00
SD;44968;Brdvno;D;2025-01-24 10:15:00
SD;44968;Zvg;D;2025-01-30 23:20:00
SD;44968;Zvo;D;2025-01-30 23:21:00
SD;44968;Zvbtwa;D;2025-01-30 23:21:00
SD;44968;Brdvno;D;2025-01-30 23:25:00
SD;44968;Zvg;D;2025-02-08 07:48:00
SD;44968;Zvo;D;2025-02-08 07:49:00
SD;44968;Zvbtwa;D;2025-02-08 07:50:00
SD;44968;Brdvno;D;2025-02-08 07:54:00
SD;44968;Zvg;D;2025-02-11 20:20:00
SD;44968;Zvo;D;2025-02-11 20:21:00
SD;44968;Zvbtwa;D;2025-02-11 20:22:00
SD;44968;Brdvno;D;2025-02-11 20:26:00
SD;44968;Zvg;D;2025-02-13 23:29:00
SD;44968;Zvo;D;2025-02-13 23:30:00
SD;44968;Zvbtwa;D;2025-02-13 23:31:00
SD;44968;Brdvno;D;2025-02-13 23:35:00
SD;44968;Zvg;D;2025-03-06 23:30:00
SD;44968;Zvo;D;2025-03-06 23:31:00
SD;44968;Zvbtwa;D;2025-03-06 23:32:00
SD;44968;Brdvno;D;2025-03-06 23:36:00
SD;44968;Va;D;2025-03-16 18:43:00
SD;44968;Ahp;D;2025-03-16 18:44:00
SD;44968;Ah;D;2025-03-16 18:45:00
SD;44968;Zvg;D;2025-03-17 13:09:00
SD;44968;Zvo;D;2025-03-17 13:10:00
SD;44968;Zvbtwa;D;2025-03-17 13:11:00
SD;44968;Brdvno;D;2025-03-17 13:15:00
SD;44968;Zvg;D;2025-03-20 06:19:00
SD;44968;Zvo;D;2025-03-20 06:20:00
SD;44968;Zvbtwa;D;2025-03-20 06:21:00
SD;44968;Brdvno;D;2025-03-20 06:25:00
SD;44968;Zvg;D;2025-03-24 21:59:00
SD;44968;Zvo;D;2025-03-24 22:00:00
SD;44968;Zvbtwa;D;2025-03-24 22:01:00
SD;44968;Brdvno;D;2025-03-24 22:05:00
SD;44968;Zvg;D;2025-03-27 17:09:00
SD;44968;Zvo;D;2025-03-27 17:10:00
SD;44968;Zvbtwa;D;2025-03-27 17:11:00
SD;44968;Brdvno;D;2025-03-27 17:15:00
SD;44968;Va;D;2025-04-03 21:43:00
SD;44968;Ahp;D;2025-04-03 21:44:00
SD;44968;Ah;D;2025-04-03 21:45:00
SD;44968;Ah;A;2025-04-24 12:15:00
SD;44968;Ah;V;2025-04-24 12:44:00
SD;44968;Ahp;D;2025-04-24 12:46:00
SD;44968;Va;D;2025-04-24 12:46:00
SD;45501;Brdvno;D;2025-02-11 17:08:00
SD;45501;Zvbtwa;D;2025-02-11 17:13:00
SD;45501;Zvo;D;2025-02-11 17:14:00
SD;45501;Zvg;D;2025-02-11 17:15:00
SD;45501;Brdvno;D;2025-02-18 15:48:00
SD;45501;Zvbtwa;D;2025-02-18 15:53:00
SD;45501;Zvo;D;2025-02-18 15:55:00
SD;45501;Zvg;D;2025-02-18 15:56:00
SD;45501;Brdvno;D;2025-03-18 17:59:00
SD;45501;Zvbtwa;D;2025-03-18 18:04:00
SD;45501;Zvo;D;2025-03-18 18:05:00
SD;45501;Zvg;D;2025-03-18 18:06:00
SD;45501;Brdvno;D;2025-03-25 16:08:00
SD;45501;Zvbtwa;D;2025-03-25 16:13:00
SD;45501;Zvo;D;2025-03-25 16:14:00
SD;45501;Zvg;D;2025-03-25 16:15:00
SD;45501;Brdvno;D;2025-04-01 16:08:00
SD;45501;Zvbtwa;D;2025-04-01 16:13:00
SD;45501;Zvo;D;2025-04-01 16:14:00
SD;45501;Zvg;D;2025-04-01 16:15:00
SD;45701;Zvg;D;2025-02-16 12:48:00
SD;45701;Zvo;D;2025-02-16 12:49:00
SD;45701;Zvbtwa;D;2025-02-16 12:50:00
SD;45701;Brdvno;D;2025-02-16 12:55:00
SD;45701;Ah;D;2025-03-01 17:16:00
SD;45701;Ahp;D;2025-03-01 17:17:00
SD;45701;Va;D;2025-03-01 17:18:00
SD;45704;Zvg;D;2025-01-20 01:59:00
SD;45704;Zvo;D;2025-01-20 02:00:00
SD;45704;Zvbtwa;D;2025-01-20 02:01:00
SD;45704;Brdvno;D;2025-01-20 02:05:00
SD;45704;Zvg;D;2025-01-27 04:59:00
SD;45704;Zvo;D;2025-01-27 05:00:00
SD;45704;Zvbtwa;D;2025-01-27 05:01:00
SD;45704;Brdvno;D;2025-01-27 05:05:00
SD;45704;Zvg;D;2025-02-03 19:59:00
SD;45704;Zvo;D;2025-02-03 20:00:00
SD;45704;Zvbtwa;D;2025-02-03 20:01:00
SD;45704;Brdvno;D;2025-02-03 20:05:00
SD;45704;Zvg;D;2025-02-10 04:09:00
SD;45704;Zvo;D;2025-02-10 04:10:00
SD;45704;Zvbtwa;D;2025-02-10 04:11:00
SD;45704;Brdvno;D;2025-02-10 04:15:00
SD;45704;Zvg;D;2025-02-17 09:49:00
SD;45704;Zvo;D;2025-02-17 09:50:00
SD;45704;Zvbtwa;D;2025-02-17 09:51:00
SD;45704;Brdvno;D;2025-02-17 09:55:00
SD;45704;Zvg;D;2025-03-03 01:59:00
SD;45704;Zvo;D;2025-03-03 02:00:00
SD;45704;Zvbtwa;D;2025-03-03 02:01:00
SD;45704;Brdvno;D;2025-03-03 02:05:00
SD;45704;Zvg;D;2025-03-10 04:13:00
SD;45704;Zvo;D;2025-03-10 04:14:00
SD;45704;Zvbtwa;D;2025-03-10 04:15:00
SD;45704;Brdvno;D;2025-03-10 04:19:00
SD;45704;Zvg;D;2025-03-17 01:59:00
SD;45704;Zvo;D;2025-03-17 02:00:00
SD;45704;Zvbtwa;D;2025-03-17 02:01:00
SD;45704;Brdvno;D;2025-03-17 02:05:00
SD;45704;Va;D;2025-03-25 22:43:00
SD;45704;Ahp;D;2025-03-25 22:44:00
SD;45704;Ah;D;2025-03-25 22:45:00
SD;45704;Zvg;D;2025-03-31 08:48:00
SD;45704;Zvo;D;2025-03-31 08:49:00
SD;45704;Zvbtwa;D;2025-03-31 08:50:00
SD;45704;Brdvno;D;2025-03-31 08:54:00
SD;45704;Zvg;D;2025-04-07 03:59:00
SD;45704;Zvo;D;2025-04-07 04:00:00
SD;45704;Zvbtwa;D;2025-04-07 04:01:00
SD;45704;Brdvno;D;2025-04-07 04:05:00
SD;45704;Zvg;D;2025-04-28 01:59:00
SD;45704;Zvo;D;2025-04-28 02:00:00
SD;45704;Zvbtwa;D;2025-04-28 02:01:00
SD;45704;Brdvno;D;2025-04-28 02:05:00
SD;45706;Ah;D;2025-02-19 10:16:00
SD;45706;Ahp;D;2025-02-19 10:17:00
SD;45706;Va;D;2025-02-19 10:18:00
SD;45706;Va;D;2025-02-27 20:43:00
SD;45706;Ahp;D;2025-02-27 20:44:00
SD;45706;Ah;D;2025-02-27 20:45:00
SD;45712;Zvg;D;2025-01-22 15:31:00
SD;45712;Zvo;D;2025-01-22 15:32:00
SD;45712;Zvbtwa;D;2025-01-22 15:33:00
SD;45712;Brdvno;D;2025-01-22 15:37:00
SD;45712;Zvg;D;2025-01-29 06:09:00
SD;45712;Zvo;D;2025-01-29 06:10:00
SD;45712;Zvbtwa;D;2025-01-29 06:11:00
SD;45712;Brdvno;D;2025-01-29 06:15:00
SD;45712;Zvg;D;2025-02-05 06:09:00
SD;45712;Zvo;D;2025-02-05 06:10:00
SD;45712;Zvbtwa;D;2025-02-05 06:11:00
SD;45712;Brdvno;D;2025-02-05 06:15:00
SD;45712;Zvg;D;2025-02-12 06:09:00
SD;45712;Zvo;D;2025-02-12 06:10:00
SD;45712;Zvbtwa;D;2025-02-12 06:11:00
SD;45712;Brdvno;D;2025-02-12 06:15:00
SD;45712;Zvg;D;2025-02-19 09:19:00
SD;45712;Zvo;D;2025-02-19 09:20:00
SD;45712;Zvbtwa;D;2025-02-19 09:21:00
SD;45712;Brdvno;D;2025-02-19 09:25:00
SD;45712;Zvg;D;2025-03-05 11:29:00
SD;45712;Zvo;D;2025-03-05 11:30:00
SD;45712;Zvbtwa;D;2025-03-05 11:31:00
SD;45712;Brdvno;D;2025-03-05 11:35:00
SD;45712;Zvg;D;2025-03-12 11:19:00
SD;45712;Zvo;D;2025-03-12 11:20:00
SD;45712;Zvbtwa;D;2025-03-12 11:21:00
SD;45712;Brdvno;D;2025-03-12 11:25:00
SD;45712;Zvg;D;2025-03-19 06:09:00
SD;45712;Zvo;D;2025-03-19 06:10:00
SD;45712;Zvbtwa;D;2025-03-19 06:11:00
SD;45712;Brdvno;D;2025-03-19 06:15:00
SD;45712;Zvg;D;2025-03-26 06:09:00
SD;45712;Zvo;D;2025-03-26 06:10:00
SD;45712;Zvbtwa;D;2025-03-26 06:11:00
SD;45712;Brdvno;D;2025-03-26 06:15:00
SD;45712;Zvg;D;2025-04-02 05:30:00
SD;45712;Zvo;D;2025-04-02 05:31:00
SD;45712;Zvbtwa;D;2025-04-02 05:32:00
SD;45712;Brdvno;D;2025-04-02 05:36:00
SD;45712;Zvg;D;2025-04-09 07:09:00
SD;45712;Zvo;D;2025-04-09 07:10:00
SD;45712;Zvbtwa;D;2025-04-09 07:11:00
SD;45712;Brdvno;D;2025-04-09 07:15:00
SD;45712;Zvg;D;2025-04-30 06:09:00
SD;45712;Zvo;D;2025-04-30 06:10:00
